year,month,day,length,title,file,Topic,Count,topic_1,topic_2,topic_3,topic_4,Topic_Name
2023,10,27,35,UNGA calls for humanitarian truce in Israel-Gaza war: How countries voted,2023-10-27_2787.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,35,United Nations votes overwhelmingly in favour of humanitarian truce in Gaza,2023-10-27_2789.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,35,"As the UN votes on the Israel-Gaza war, Palestine can only observe",2023-10-27_2817.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,7,3,35,"‘Criminal’: Israel’s Jenin attack sparks condemnation, alarm",2023-07-03_3466.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,4,36,"Telecommunications, internet down in Gaza as Israeli strikes intensify",2023-12-04_1930.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,4,36,"Israel asks Palestinians to evacuate, but is any place safe in Gaza?",2023-12-04_1932.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,1,38,"Palestinians flee homes, dig in rubble as Israel resumes strikes on Gaza",2023-12-01_1990.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,1,38,Israeli air strikes pound Gaza as truce with Hamas ends,2023-12-01_1995.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,1,38,Mediators push to renew truce as Israel-Hamas war resumes in Gaza,2023-12-01_1986.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,11,18,38,No end to Palestinian suffering with no end to Israel’s war on Gaza,2023-11-18_2238.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,18,38,Israeli air strikes kill 28 Palestinians in southern Gaza,2023-11-18_2248.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,19,43,Khan Younis homes in southern Gaza levelled by deadly Israeli bombardment,2023-10-19_3007.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,12,48,At least 45 Palestinians killed in Israeli strike on Gaza refugee camp,2023-10-12_3175.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,2,29,53,‘Massacre’: Dozens killed by Israeli fire in Gaza while collecting food aid,2024-02-29_905.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,11,15,56,"As Israel’s war on Gaza rages, humanitarian crisis worsens",2023-11-15_2323.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,15,56,UN Security Council adopts resolution for ‘humanitarian pauses’ in Gaza,2023-11-15_2305.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,3,15,60,"‘Massacre’: Israel forces attack crowds waiting for aid in Gaza, killing 21",2024-03-15_352.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,10,9,62,"‘Necessary’ to stand with both Israelis, Palestinians, UN rapporteur says",2023-10-09_3281.txt,77,11,rights,human,un,albanese,"rights, human, un"
2024,4,2,63,"What is World Central Kitchen, whose team was attacked by Israel in Gaza?",2024-04-02_175.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,4,2,63,Israeli strike kills seven World Central Kitchen workers,2024-04-02_177.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,4,2,63,Seven World Central Kitchen workers killed in Gaza: What do we know,2024-04-02_180.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,4,2,63,Watching the watchdogs: Israel’s attacks on journalists are backfiring,2024-04-02_176.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2024,3,19,66,"Israeli limits on Gaza aid may be ‘war crime’, UN warns",2024-03-19_318.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,2,13,70,‘Unbelievable fear’: Hundreds flee Gaza’s Rafah amid Israeli attacks,2024-02-13_1101.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,24,70,Palestinians return to destroyed homes in Gaza as Israel-Hamas truce begins,2023-11-24_2118.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,24,70,"Israel pounds Gaza ahead of truce, killing and injuring dozens",2023-11-24_2127.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,27,71,Six killed in Israeli strike on refugee camp in occupied West Bank,2023-12-27_1590.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,28,71,Israel says improper munitions cause of high death toll in Maghazi attack,2023-12-28_1571.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,28,71,No safe place for Palestinians in Gaza as Israel widens offensive,2023-12-28_1578.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,28,71,UN agency says 40 percent of Gaza’s population ‘at risk of famine’,2023-12-28_1572.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,1,5,72,Israel launches attacks across Gaza amid spike in regional tensions,2024-01-05_1498.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,26,75,Classroom massacre: Survivors say Israel executed innocents in Gaza school,2023-12-26_1603.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,2,21,75,World slams US ceasefire veto at UN Security Council on Israel’s Gaza war,2024-02-21_1005.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,2,21,75,Can Israel be stopped from using starvation as a weapon of war?,2024-02-21_993.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,12,22,82,UN Security Council passes resolution on increased Gaza aid delivery,2023-12-22_1641.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,22,82,US ready to back diluted resolution on more aid to Gaza as UN vote delayed,2023-12-22_1648.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,22,82,What’s the latest UN Gaza resolution that the US has agreed to?,2023-12-22_1647.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,12,22,82,"Entire Gaza at ‘risk of famine’ as fighting rages between Israel, Hamas",2023-12-22_1651.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,12,13,85,UNGA demands ceasefire in Israel’s war on Gaza: How your country voted,2023-12-13_1787.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,11,9,86,"As Israel bombs and food runs out, thousands flee to southern Gaza",2023-11-09_2466.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,9,86,News outlets reject allegations of complicity in Hamas attack inside Israel,2023-11-09_2449.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2023,10,27,87,UN says Gaza Health Ministry death tolls in previous wars ‘credible’,2023-10-27_2793.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,87,Israeli bombing levels a residential square on Gaza City’s Jalaa Street,2023-10-27_2811.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,87,"Israeli air strikes kill dozens in Gaza overnight, Palestinian sources say",2023-10-27_2816.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,87,UNGA calls for humanitarian truce in Israel-Gaza war: How countries voted,2023-10-27_2787.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,87,United Nations votes overwhelmingly in favour of humanitarian truce in Gaza,2023-10-27_2789.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,87,"As the UN votes on the Israel-Gaza war, Palestine can only observe",2023-10-27_2817.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,8,88,No end in sight as death toll rises in Gaza and Israel escalates attacks,2023-12-08_1867.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,8,88,"Ahead of key Israel-Hamas ceasefire vote, where do UNSC members stand?",2023-12-08_1860.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,8,88,US raises criticism of Israel ahead of UNSC ceasefire meeting,2023-12-08_1862.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,8,88,The newsroom has become a battleground in Israel’s war on Gaza,2023-12-08_1863.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2023,12,22,88,UN Security Council passes resolution on increased Gaza aid delivery,2023-12-22_1641.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,22,88,US ready to back diluted resolution on more aid to Gaza as UN vote delayed,2023-12-22_1648.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,22,88,What’s the latest UN Gaza resolution that the US has agreed to?,2023-12-22_1647.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,12,22,88,"Entire Gaza at ‘risk of famine’ as fighting rages between Israel, Hamas",2023-12-22_1651.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,3,3,88,"Israeli air raid on Rafah kills 14 Palestinians, many of them children",2024-03-03_873.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,1,24,90,Hundreds flee further south as Israeli forces advance in Khan Younis,2024-01-24_1291.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,1,24,90,Is Israel using food deprivation as a war tactic?,2024-01-24_1287.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,3,26,91,What are the implications of the UN Security Council Gaza ceasefire motion?,2024-03-26_249.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,3,26,91,ABC Australia staff’s concerns over pro-Israel bias revealed,2024-03-26_255.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2023,11,10,91,Tens of thousands flee on foot as UN says north of Gaza is ‘hell on earth’,2023-11-10_2418.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,91,At least 25 people killed in Israeli attacks on Gaza City school,2023-11-10_2419.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,91,Israeli bombardments damage more than half of Gaza’s housing units,2023-11-10_2433.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,28,92,"Watching the watchdogs: American TV, Gaza and two sides of a ceasefire",2023-11-28_2043.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2024,1,3,92,Photos: Ruin and desperation in Gaza as Israeli onslaught continues to rage,2024-01-03_1519.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,29,92,Western coverage of Israel’s war on Gaza – bias or unprofessionalism?,2023-10-29_2747.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2024,3,25,93,World reacts to UNSC resolution demanding Gaza ceasefire,2024-03-25_260.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,3,25,93,UN Security Council demands immediate Gaza ceasefire as US abstains,2024-03-25_261.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,13,94,Palestinians flee their homes towards southern Gaza after Israeli order,2023-10-13_3152.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,13,94,What Gaza infrastructure has been damaged since Israel declared war?,2023-10-13_3161.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,13,94,Israel attacks on Gaza refugee camp kills dozens of Palestinians,2023-10-13_3167.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,25,94,Gaza’s Maghazi refugee camp in ruins after deadly Israeli attack,2023-12-25_1604.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,25,94,Photos: The staggering human toll of Israel’s war on Gaza,2023-12-25_1614.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,2,25,95,Indonesian FM on occupied Palestine and Indonesia democracy path,2024-02-25_955.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,12,1,95,"Palestinians flee homes, dig in rubble as Israel resumes strikes on Gaza",2023-12-01_1990.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,1,95,Israeli air strikes pound Gaza as truce with Hamas ends,2023-12-01_1995.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,1,95,Mediators push to renew truce as Israel-Hamas war resumes in Gaza,2023-12-01_1986.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,11,9,96,"As Israel bombs and food runs out, thousands flee to southern Gaza",2023-11-09_2466.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,9,96,News outlets reject allegations of complicity in Hamas attack inside Israel,2023-11-09_2449.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2023,10,28,97,"Mass graves, unclaimed bodies: Israel’s war robs Gazans of funeral rites",2023-10-28_2766.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,28,97,"Communication blackout, fuel shortages worsen the situation in Gaza",2023-10-28_2770.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,4,11,97,Does Israel twist humanitarian law to justify Gaza carnage?,2024-04-11_67.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,12,28,98,Israel says improper munitions cause of high death toll in Maghazi attack,2023-12-28_1571.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,28,98,No safe place for Palestinians in Gaza as Israel widens offensive,2023-12-28_1578.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,28,98,UN agency says 40 percent of Gaza’s population ‘at risk of famine’,2023-12-28_1572.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,1,16,98,Strike threat over claim pro-Israeli lobby forced out Australian journalist,2024-01-16_1377.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2023,10,13,100,Palestinians flee their homes towards southern Gaza after Israeli order,2023-10-13_3152.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,13,100,What Gaza infrastructure has been damaged since Israel declared war?,2023-10-13_3161.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,13,100,Israel attacks on Gaza refugee camp kills dozens of Palestinians,2023-10-13_3167.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,22,102,Israeli air attacks kill 30 in Gaza’s Jabalia refugee camp: Civil defence,2023-10-22_2917.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,22,102,South of Gaza Strip pounded by air strikes as civilians seek refuge,2023-10-22_2923.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,22,102,"Israeli air raids kill at least 55 in Gaza overnight, Hamas says",2023-10-22_2931.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,1,28,102,"Why, as a Palestinian American journalist, I had to leave the news industry",2024-01-28_1244.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2023,12,24,103,Palestinians flee homes in central Gaza after Israeli evacuation order,2023-12-24_1629.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,2,25,103,Indonesian FM on occupied Palestine and Indonesia democracy path,2024-02-25_955.txt,77,11,rights,human,un,albanese,"rights, human, un"
2023,12,9,103,"Two teenagers killed, 15 detained in Israeli raids in occupied West Bank",2023-12-09_1844.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,9,103,‘Double standards’: World reacts to US veto on Gaza truce resolution at UN,2023-12-09_1849.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,9,103,Can Israel’s agricultural sector recover after the war on Gaza?,2023-12-09_1851.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,2,13,104,‘Unbelievable fear’: Hundreds flee Gaza’s Rafah amid Israeli attacks,2024-02-13_1101.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,7,104,Photos: Death and devastation in Gaza after two months of Israel-Hamas war,2023-12-07_1876.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,7,104,Humanitarian conditions in Gaza near collapse as Israeli attacks intensify,2023-12-07_1889.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,7,104,Two months of Israel-Gaza war: How divided is the world?,2023-12-07_1883.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,7,104,Israel’s war on Gaza: Can Guterres’s use of UN’s Article 99 bring peace?,2023-12-07_1884.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,7,104,UN secretary-general invokes Article 99 on Gaza,2023-12-07_1890.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,26,104,Israel’s war in Gaza could spread beyond Middle East: Russia’s Putin,2023-10-26_2838.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,26,104,How the US has used its veto power at the UN in support of Israel,2023-10-26_2840.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,26,104,Two more resolutions to halt Israel-Gaza war fail at UN Security Council,2023-10-26_2843.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,7,105,Photos: Death and devastation in Gaza after two months of Israel-Hamas war,2023-12-07_1876.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,7,105,Humanitarian conditions in Gaza near collapse as Israeli attacks intensify,2023-12-07_1889.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,7,105,Two months of Israel-Gaza war: How divided is the world?,2023-12-07_1883.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,7,105,Israel’s war on Gaza: Can Guterres’s use of UN’s Article 99 bring peace?,2023-12-07_1884.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,7,105,UN secretary-general invokes Article 99 on Gaza,2023-12-07_1890.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,2,18,105,US signals it will block proposed Gaza ceasefire resolution at UN,2024-02-18_1040.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,2,18,105,"Qatar PM: Hamas-Israel talks ‘not very promising’, truce efforts to go on",2024-02-18_1048.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,4,105,"Telecommunications, internet down in Gaza as Israeli strikes intensify",2023-12-04_1930.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,4,105,"Israel asks Palestinians to evacuate, but is any place safe in Gaza?",2023-12-04_1932.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,23,106,Hamas says 30 killed in Israeli attack on UN school ahead of Gaza truce,2023-11-23_2131.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,23,106,Israel steps up attacks on Gaza before truce,2023-11-23_2150.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,23,106,"As Israel pounds Gaza, BBC journalists accuse broadcaster of bias",2023-11-23_2149.txt,76,11,journalists,abc,media,coverage,"journalists, abc, media"
2023,12,11,106,"What’s UN Resolution 377A, can it help in efforts to stop Israel-Gaza war?",2023-12-11_1814.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,11,106,What is the global strike demanding an end to Israeli war on Gaza?,2023-12-11_1816.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,11,106,WHO calls for immediate passage of humanitarian relief into Gaza,2023-12-11_1822.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,11,18,107,No end to Palestinian suffering with no end to Israel’s war on Gaza,2023-11-18_2238.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,18,107,Israeli air strikes kill 28 Palestinians in southern Gaza,2023-11-18_2248.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,3,31,107,At least four killed in Israeli attack on Al-Aqsa Hospital in Gaza,2024-03-31_199.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,3,31,107,Aftermath of an Israeli air strike on Gaza’s Al-Aqsa hospital courtyard,2024-03-31_201.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,22,107,UN Security Council passes resolution on increased Gaza aid delivery,2023-12-22_1641.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,22,107,US ready to back diluted resolution on more aid to Gaza as UN vote delayed,2023-12-22_1648.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,22,107,What’s the latest UN Gaza resolution that the US has agreed to?,2023-12-22_1647.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,12,22,107,"Entire Gaza at ‘risk of famine’ as fighting rages between Israel, Hamas",2023-12-22_1651.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2024,3,31,107,At least four killed in Israeli attack on Al-Aqsa Hospital in Gaza,2024-03-31_199.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,3,31,107,Aftermath of an Israeli air strike on Gaza’s Al-Aqsa hospital courtyard,2024-03-31_201.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,107,UN says Gaza Health Ministry death tolls in previous wars ‘credible’,2023-10-27_2793.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,107,Israeli bombing levels a residential square on Gaza City’s Jalaa Street,2023-10-27_2811.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,107,"Israeli air strikes kill dozens in Gaza overnight, Palestinian sources say",2023-10-27_2816.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,107,UNGA calls for humanitarian truce in Israel-Gaza war: How countries voted,2023-10-27_2787.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,107,United Nations votes overwhelmingly in favour of humanitarian truce in Gaza,2023-10-27_2789.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,107,"As the UN votes on the Israel-Gaza war, Palestine can only observe",2023-10-27_2817.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,2,107,Photos: More deaths and destruction as Israel targets southern Gaza,2023-12-02_1955.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,2,107,‘Hell on Earth’ in Gaza: Israel strikes hit Deir el-Balah,2023-12-02_1958.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,108,UN says Gaza Health Ministry death tolls in previous wars ‘credible’,2023-10-27_2793.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,108,Israeli bombing levels a residential square on Gaza City’s Jalaa Street,2023-10-27_2811.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,108,"Israeli air strikes kill dozens in Gaza overnight, Palestinian sources say",2023-10-27_2816.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,27,108,UNGA calls for humanitarian truce in Israel-Gaza war: How countries voted,2023-10-27_2787.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,108,United Nations votes overwhelmingly in favour of humanitarian truce in Gaza,2023-10-27_2789.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,27,108,"As the UN votes on the Israel-Gaza war, Palestine can only observe",2023-10-27_2817.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,23,108,More than 200 dead in 24 hours in Gaza as Israeli raids turn ‘more intense’,2023-12-23_1632.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,23,108,"UN resolution on Gaza aid criticised as ‘insufficient’, ‘meaningless’",2023-12-23_1636.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,3,22,108,UN Security Council does not pass draft US resolution on Gaza ceasefire,2024-03-22_283.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,3,22,108,"UK, Australia call for ‘immediate’ end to fighting in Gaza",2024-03-22_286.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,11,15,108,"As Israel’s war on Gaza rages, humanitarian crisis worsens",2023-11-15_2323.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,15,108,UN Security Council adopts resolution for ‘humanitarian pauses’ in Gaza,2023-11-15_2305.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,14,109,Palestinians fleeing Gaza’s north face air attacks in southern Khan Younis,2023-10-14_3127.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,14,109,Russia’s UN ambassador calls for ceasefire in Israel-Hamas conflict,2023-10-14_3133.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,2,18,109,US signals it will block proposed Gaza ceasefire resolution at UN,2024-02-18_1040.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2024,2,18,109,"Qatar PM: Hamas-Israel talks ‘not very promising’, truce efforts to go on",2024-02-18_1048.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,11,11,109,Israeli attacks target Rafah as tens of thousands flee to south Gaza,2023-11-11_2397.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,3,12,109,Gaza war: How Biden adopted call for ‘ceasefire’ without shifting policy,2024-03-12_372.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,12,110,At least 45 Palestinians killed in Israeli strike on Gaza refugee camp,2023-10-12_3175.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,26,111,Classroom massacre: Survivors say Israel executed innocents in Gaza school,2023-12-26_1603.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,28,111,"Mass graves, unclaimed bodies: Israel’s war robs Gazans of funeral rites",2023-10-28_2766.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,28,111,"Communication blackout, fuel shortages worsen the situation in Gaza",2023-10-28_2770.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,111,Tens of thousands flee on foot as UN says north of Gaza is ‘hell on earth’,2023-11-10_2418.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,111,At least 25 people killed in Israeli attacks on Gaza City school,2023-11-10_2419.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,11,10,111,Israeli bombardments damage more than half of Gaza’s housing units,2023-11-10_2433.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,4,7,111,Six months of devastation in Israel’s war on Gaza with no sign of an end,2024-04-07_110.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,4,7,111,Israel’s war on Gaza – six relentless months of death and destruction,2024-04-07_118.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,1,18,111,Maghazi residents left reeling after Israeli forces withdraw,2024-01-18_1358.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2024,3,3,111,"Israeli air raid on Rafah kills 14 Palestinians, many of them children",2024-03-03_873.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,10,12,111,At least 45 Palestinians killed in Israeli strike on Gaza refugee camp,2023-10-12_3175.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,9,111,"Two teenagers killed, 15 detained in Israeli raids in occupied West Bank",2023-12-09_1844.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,9,111,‘Double standards’: World reacts to US veto on Gaza truce resolution at UN,2023-12-09_1849.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,12,9,111,Can Israel’s agricultural sector recover after the war on Gaza?,2023-12-09_1851.txt,35,23,aid,food,famine,gaza,"aid, food, famine"
2023,12,2,111,Photos: More deaths and destruction as Israel targets southern Gaza,2023-12-02_1955.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,2,111,‘Hell on Earth’ in Gaza: Israel strikes hit Deir el-Balah,2023-12-02_1958.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,1,112,"Palestinians flee homes, dig in rubble as Israel resumes strikes on Gaza",2023-12-01_1990.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,1,112,Israeli air strikes pound Gaza as truce with Hamas ends,2023-12-01_1995.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
2023,12,1,112,Mediators push to renew truce as Israel-Hamas war resumes in Gaza,2023-12-01_1986.txt,15,52,resolution,council,un,ceasefire,"resolution, council, un"
2023,10,28,112,"Mass graves, unclaimed bodies: Israel’s war robs Gazans of funeral rites",2023-10-28_2766.txt,5,101,gaza,people,killed,younis,"gaza, people, killed"
